Year,School,City,County/State/ Territory,Count,All,African American,American Indian,Hispanic/ Latinx,Pacific Islander,Asian,White,Domestic Unknown,Int'l
2014,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Enr,,,,,,,,,
2014,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,51,,,21,,16,10,,
2014,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,8,,,,,,3,,
2014,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enr,4,,,,,,,,
2014,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,26,,,24,,,,,
2014,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,4,,,3,,,,,
2014,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2014,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,41,,,8,,20,5,,
2014,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm,,,,,,,,,
2014,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Enr,,,,,,,,,
2014,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,39,,,,,27,6,,
2014,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm,5,,,,,,,,
2014,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Enr,5,,,,,,,,
2014,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,36,,,,,19,6,,
2014,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm,6,,,,,4,,,
2014,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Enr,3,,,,,,,,
2014,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,41,,,26,,9,5,,
2014,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm,9,,,8,,,,,
2014,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Enr,4,,,,,,,,
2014,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,44,6,,,,28,6,,
2014,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,8,,,,,7,,,
2014,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enr,8,,,,,7,,,
2014,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,App,10,,,5,,,,,
2014,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Adm,3,,,,,,,,
2014,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Enr,,,,,,,,,
2014,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,62,,,45,,12,,,
2014,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,15,,,8,,5,,,
2014,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enr,6,,,3,,,,,
2014,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,25,,,5,,6,12,,
2014,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm,,,,,,,,,
2014,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Enr,,,,,,,,,
2014,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,27,6,,9,,6,5,,
2014,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,7,,,,,,,,
2014,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enr,,,,,,,,,
2014,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,87,5,,32,,37,10,,
2014,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,11,,,,,8,,,
2014,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enr,4,,,,,3,,,
2014,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App,15,,,8,,,,,
2014,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,,,,,,,,,
2014,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Enr,,,,,,,,,
2014,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App,18,,,7,,9,,,
2014,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Adm,3,,,,,,,,
2014,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Enr,3,,,,,,,,
2014,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App,10,,,,,8,,,
2014,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Adm,,,,,,,,,
2014,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Enr,,,,,,,,,
2014,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,49,9,,16,,20,,,
2014,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm,14,3,,3,,7,,,
2014,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enr,3,,,,,,,,
2014,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,18,,,9,,,5,,
2014,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,,,,,,,,,
2014,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enr,,,,,,,,,
2014,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App,24,,,17,,6,,,
2014,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Adm,,,,,,,,,
2014,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Enr,,,,,,,,,
2014,JULIAN UNION HIGH SCHOOL,Julian,San Diego,App,,,,,,,,,
2014,JULIAN UNION HIGH SCHOOL,Julian,San Diego,Adm,,,,,,,,,
2014,JULIAN UNION HIGH SCHOOL,Julian,San Diego,Enr,,,,,,,,,
2014,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,21,,,15,,,,,
2014,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm,3,,,,,,,,
2014,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enr,3,,,,,,,,
2014,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App,14,,,12,,,,,
2014,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm,3,,,,,,,,
2014,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Enr,,,,,,,,,
2014,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,48,26,,21,,,,,
2014,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,11,3,,7,,,,,
2014,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enr,3,,,,,,,,
2014,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,25,,,8,,14,,,
2014,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm,3,,,,,,,,
2014,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Enr,,,,,,,,,
2014,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,114,,,7,,61,36,5,
2014,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,26,,,,,15,4,,
2014,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,10,,,,,7,,,
2014,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,71,10,,13,,34,13,,
2014,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,12,,,,,9,3,,
2014,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,7,,,,,5,,,
2014,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App,94,,,19,,11,57,,
2014,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm,12,,,4,,3,5,,
2014,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Enr,9,,,,,3,4,,
2014,LA HABRA HIGH SCHOOL,La Habra,Orange,App,18,,,10,,,5,,
2014,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm,,,,,,,,,
2014,LA HABRA HIGH SCHOOL,La Habra,Orange,Enr,,,,,,,,,
2014,LA JOLLA HIGH,La Jolla,San Diego,App,108,,,14,,29,48,6,
2014,LA JOLLA HIGH,La Jolla,San Diego,Adm,37,,,5,,11,15,,
2014,LA JOLLA HIGH,La Jolla,San Diego,Enr,24,,,,,8,13,,
2014,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,App,27,,,13,,6,5,,
2014,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Adm,4,,,,,,,,
2014,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Enr,,,,,,,,,
2014,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,App,26,,,23,,,,,
2014,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Adm,4,,,3,,,,,
2014,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Enr,,,,,,,,,
2014,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,App,28,,,14,,,7,,
2014,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Adm,7,,,3,,,3,,
2014,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Enr,6,,,3,,,,,
2014,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,App,57,,,31,,9,15,,
2014,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Adm,8,,,,,4,3,,
2014,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Enr,4,,,,,3,,,
2014,LA SIERRA HIGH SCHOOL,Riverside,Riverside,App,35,6,,18,,5,6,,
2014,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Adm,3,,,,,,,,
2014,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Enr,3,,,,,,,,
2014,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,App,53,,,,,8,40,,
2014,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Adm,11,,,,,3,8,,
2014,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Enr,7,,,,,,6,,
2014,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,App,40,,,5,,25,7,,
2014,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Adm,3,,,,,,,,
2014,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Enr,,,,,,,,,
2014,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,App,44,,,8,,16,16,,
2014,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Adm,5,,,,,,,,
2014,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Enr,4,,,,,,,,
2014,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,App,12,,,6,,,,,
2014,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Adm,,,,,,,,,
2014,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Enr,,,,,,,,,
2014,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,App,47,6,,22,,7,8,,
2014,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Adm,3,,,,,,,,
2014,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Enr,3,,,,,,,,
2014,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,App,28,8,,7,,,9,,
2014,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Adm,,,,,,,,,
2014,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Enr,,,,,,,,,
2014,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,App,58,,,,,16,33,,
2014,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Adm,12,,,,,5,6,,
2014,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Enr,7,,,,,3,3,,
2014,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,App,12,,,,,7,,,
2014,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Adm,,,,,,,,,
2014,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Enr,,,,,,,,,
2014,LASSEN HIGH SCHOOL,Susanville,Lassen,App,,,,,,,,,
2014,LASSEN HIGH SCHOOL,Susanville,Lassen,Adm,,,,,,,,,
2014,LASSEN HIGH SCHOOL,Susanville,Lassen,Enr,,,,,,,,,
2014,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,App,15,,,,,10,,,
2014,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Adm,,,,,,,,,
2014,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Enr,,,,,,,,,
2014,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,App,8,,,,,,,,
2014,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Adm,,,,,,,,,
2014,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Enr,,,,,,,,,
2014,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,App,45,11,,27,,6,,,
2014,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Adm,,,,,,,,,
2014,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Enr,,,,,,,,,
2014,LEADERSHIP IN ENTERTAINMENT,Los Angeles,Los Angeles,App,5,,,,,,,,
2014,LEADERSHIP IN ENTERTAINMENT,Los Angeles,Los Angeles,Adm,,,,,,,,,
2014,LEADERSHIP IN ENTERTAINMENT,Los Angeles,Los Angeles,Enr,,,,,,,,,
2014,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,App,17,,,9,,5,,,
2014,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Adm,3,,,,,,,,
2014,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Enr,,,,,,,,,
2014,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,App,22,,,18,,,,,
2014,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,Adm,4,,,,,,,,
2014,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,Enr,4,,,,,,,,
2014,LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,App,10,,,6,,,,,
2014,LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,Adm,,,,,,,,,
2014,LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,Enr,,,,,,,,,
2014,LEIGH HIGH SCHOOL,San Jose,Santa Clara,App,64,,,6,,30,23,,
2014,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Adm,15,,,,,9,5,,
2014,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Enr,10,,,,,6,3,,
2014,LELAND HIGH SCHOOL,San Jose,Santa Clara,App,155,,,6,,103,34,9,
2014,LELAND HIGH SCHOOL,San Jose,Santa Clara,Adm,18,,,,,10,5,,
2014,LELAND HIGH SCHOOL,San Jose,Santa Clara,Enr,7,,,,,4,3,,
2014,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,App,13,,,,,,,,
2014,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,Adm,,,,,,,,,
2014,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,Enr,,,,,,,,,
2014,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,App,17,,,10,,,,,
2014,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,Adm,,,,,,,,,
2014,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,Enr,,,,,,,,,
2014,LIBERTY HIGH SCHOOL,Bakersfield,Kern,App,35,,,,,13,16,,
2014,LIBERTY HIGH SCHOOL,Bakersfield,Kern,Adm,11,,,,,5,5,,
2014,LIBERTY HIGH SCHOOL,Bakersfield,Kern,Enr,7,,,,,4,3,,
2014,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,App,17,,,6,,,5,,
2014,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Adm,,,,,,,,,
2014,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Enr,,,,,,,,,
2014,LIBERTY HIGH SCHOOL,Madera,Madera,App,7,,,,,,,,
2014,LIBERTY HIGH SCHOOL,Madera,Madera,Adm,,,,,,,,,
2014,LIBERTY HIGH SCHOOL,Madera,Madera,Enr,,,,,,,,,
2014,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,App,20,,,11,,,,,
2014,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Adm,5,,,3,,,,,
2014,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Enr,4,,,,,,,,
2014,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,App,12,,,10,,,,,
2014,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Adm,,,,,,,,,
2014,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Enr,,,,,,,,,
2014,LINCOLN HIGH SCHOOL,Stockton,San Joaquin,App,41,5,,5,,19,9,,
2014,LINCOLN HIGH SCHOOL,Stockton,San Joaquin,Adm,7,,,,,,,,
2014,LINCOLN HIGH SCHOOL,Stockton,San Joaquin,Enr,,,,,,,,,
2014,LINCOLN HIGH SCHOOL,San Diego,San Diego,App,14,6,,6,,,,,
2014,LINCOLN HIGH SCHOOL,San Diego,San Diego,Adm,,,,,,,,,
2014,LINCOLN HIGH SCHOOL,San Diego,San Diego,Enr,,,,,,,,,
2014,LINDA MARQUEZ HS-SOC JUSTICE,Huntington Park,Los Angeles,App,7,,,,,,,,
2014,LINDA MARQUEZ HS-SOC JUSTICE,Huntington Park,Los Angeles,Adm,,,,,,,,,
2014,LINDA MARQUEZ HS-SOC JUSTICE,Huntington Park,Los Angeles,Enr,,,,,,,,,
2014,LINDEN HIGH SCHOOL,Linden,San Joaquin,App,6,,,,,,,,
2014,LINDEN HIGH SCHOOL,Linden,San Joaquin,Adm,,,,,,,,,
2014,LINDEN HIGH SCHOOL,Linden,San Joaquin,Enr,,,,,,,,,
2014,LINDHURST HIGH SCHOOL,Olivehurst,Yuba,App,12,,,,,5,,,
2014,LINDHURST HIGH SCHOOL,Olivehurst,Yuba,Adm,,,,,,,,,
2014,LINDHURST HIGH SCHOOL,Olivehurst,Yuba,Enr,,,,,,,,,
2014,LINDSAY HIGH SCHOOL,Lindsay,Tulare,App,12,,,10,,,,,
2014,LINDSAY HIGH SCHOOL,Lindsay,Tulare,Adm,,,,,,,,,
2014,LINDSAY HIGH SCHOOL,Lindsay,Tulare,Enr,,,,,,,,,
2014,LIVE OAK HIGH SCHOOL,Live Oak,Sutter,App,10,,,6,,,,,
2014,LIVE OAK HIGH SCHOOL,Live Oak,Sutter,Adm,,,,,,,,,
2014,LIVE OAK HIGH SCHOOL,Live Oak,Sutter,Enr,,,,,,,,,
2014,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,App,31,,,6,,8,11,,
2014,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Adm,3,,,,,,,,
2014,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Enr,,,,,,,,,
2014,LIVERMORE HIGH SCHOOL,Livermore,Alameda,App,38,,,,,12,19,,
2014,LIVERMORE HIGH SCHOOL,Livermore,Alameda,Adm,4,,,,,,,,
2014,LIVERMORE HIGH SCHOOL,Livermore,Alameda,Enr,,,,,,,,,
2014,LIVERMORE VALLEY CHARTER PREP,Livermore,Alameda,App,16,,,,,,9,,
2014,LIVERMORE VALLEY CHARTER PREP,Livermore,Alameda,Adm,,,,,,,,,
2014,LIVERMORE VALLEY CHARTER PREP,Livermore,Alameda,Enr,,,,,,,,,
2014,LIVINGSTON HIGH SCHOOL,Livingston,Merced,App,14,,,6,,8,,,
2014,LIVINGSTON HIGH SCHOOL,Livingston,Merced,Adm,,,,,,,,,
2014,LIVINGSTON HIGH SCHOOL,Livingston,Merced,Enr,,,,,,,,,
2014,LOARA HIGH SCHOOL,Anaheim,Orange,App,21,,,15,,,,,
2014,LOARA HIGH SCHOOL,Anaheim,Orange,Adm,4,,,,,,,,
2014,LOARA HIGH SCHOOL,Anaheim,Orange,Enr,,,,,,,,,
2014,LODI HIGH SCHOOL,Lodi,San Joaquin,App,24,,,,,,15,,
2014,LODI HIGH SCHOOL,Lodi,San Joaquin,Adm,4,,,,,,3,,
2014,LODI HIGH SCHOOL,Lodi,San Joaquin,Enr,3,,,,,,,,
2014,LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,App,10,,,9,,,,,
2014,LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,Adm,,,,,,,,,
2014,LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,Enr,,,,,,,,,
2014,LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,App,129,16,,24,,62,23,,
2014,LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,Adm,32,,,7,,17,5,,
2014,LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,Enr,14,,,,,7,3,,
2014,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,App,105,,,11,,44,45,,
2014,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,Adm,21,,,,,13,6,,
2014,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,Enr,11,,,,,6,3,,
2014,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,App,34,,,17,,15,,,
2014,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,Adm,,,,,,,,,
2014,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,Enr,,,,,,,,,
2014,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,App,135,,,11,,52,60,8,
2014,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Adm,25,,,,,16,6,,
2014,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Enr,10,,,,,8,,,
2014,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,App,16,,,7,,8,,,
2014,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,Adm,4,,,,,3,,,
2014,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,Enr,3,,,,,,,,
2014,LOS ANGELES CNTY HS FOR ARTS,Los Angeles,Los Angeles,App,28,,,7,,7,10,,
2014,LOS ANGELES CNTY HS FOR ARTS,Los Angeles,Los Angeles,Adm,6,,,,,,,,
2014,LOS ANGELES CNTY HS FOR ARTS,Los Angeles,Los Angeles,Enr,,,,,,,,,
2014,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,App,15,,,11,,,,,
2014,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,Adm,3,,,,,,,,
2014,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,Enr,,,,,,,,,
2014,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App,22,,,12,,7,,,
2014,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm,,,,,,,,,
2014,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2014,LOS BANOS HIGH SCHOOL,Los Banos,Merced,App,16,,,8,,,,,
2014,LOS BANOS HIGH SCHOOL,Los Banos,Merced,Adm,4,,,,,,,,
2014,LOS BANOS HIGH SCHOOL,Los Banos,Merced,Enr,3,,,,,,,,
2014,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,App,103,,,8,,37,51,5,
2014,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Adm,19,,,,,10,5,,
2014,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Enr,10,,,,,3,4,,
2014,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,App,70,14,,13,,23,16,,
2014,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Adm,13,4,,,,5,,,
2014,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Enr,9,3,,,,3,,,
2014,LOWELL HIGH SCHOOL,San Francisco,San Francisco,App,380,6,,21,,275,51,23,
2014,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Adm,43,,,,,31,5,4,
2014,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Enr,26,,,,,18,,3,
2014,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,App,8,,,,,,5,,
2014,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Adm,,,,,,,,,
2014,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Enr,,,,,,,,,
2014,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,App,32,5,,10,,15,,,
2014,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Adm,,,,,,,,,
2014,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Enr,,,,,,,,,
2014,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,App,250,,,,,214,13,17,
2014,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Adm,60,,,,,55,,,
2014,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Enr,27,,,,,22,,,
2014,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,App,46,5,,41,,,,,
2014,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Adm,7,,,,,,,,
2014,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Enr,3,,,,,,,,
2014,MADERA HIGH SCHOOL,Madera,Madera,App,20,,,15,,,,,
2014,MADERA HIGH SCHOOL,Madera,Madera,Adm,,,,,,,,,
2014,MADERA HIGH SCHOOL,Madera,Madera,Enr,,,,,,,,,
2014,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,App,23,,,11,,8,,,
2014,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Adm,3,,,,,,,,
2014,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Enr,,,,,,,,,
2014,MALIBU HIGH SCHOOL,Malibu,Los Angeles,App,37,,,,,5,27,,
2014,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Adm,10,,,,,,7,,
2014,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Enr,,,,,,,,,
2014,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,App,7,,,,,,6,,
2014,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Adm,,,,,,,,,
2014,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Enr,,,,,,,,,
2014,MANTECA HIGH SCHOOL,Manteca,San Joaquin,App,15,,,,,,6,,
2014,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Adm,,,,,,,,,
2014,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Enr,,,,,,,,,
2014,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App,38,,,31,,,,,
2014,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm,,,,,,,,,
2014,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2014,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,App,23,,,10,,8,,,
2014,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Adm,,,,,,,,,
2014,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Enr,,,,,,,,,
2014,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,App,48,,,7,,15,24,,
